record_id,airline_code,airline_name,flight_number,origin_airport,destination_airport,departure_datetime,arrival_datetime,duration_min,status,delay_min,aircraft_type,cabin_class,seat,passenger_id,passenger_gender,passenger_age,passenger_nationality,booking_datetime,sales_channel,payment_method,ticket_price,currency,ticket_price_usd_est,bags_total,bags_checked
2816,B6,Jetblue,B67374,LIM,SJO,2025-08-26 11:39:00,2025-08-26 15:54:00,249.0,ON_TIME,0.0,CRJ9,BUSINESS,10D,c8887fb3-fc18-4dbd-8840-9310c98bda57,M,24.0,SV,2025-06-27 23:35:00,AGENCIA,PAYPAL,242.53,USD,242.53,1,0
2817,B6,Jetblue,B63716,MEX,JFK,2024-07-17 16:26:00,2024-07-17 23:07:00,385.0,ON_TIME,0.0,B787,ECONOMY,45D,2482899b-7ed1-4a70-9b49-e02d31a892ec,F,35.0,CU,2024-06-24 07:32:00,WEB,TARJETA,90.42,USD,90.42,0,0
2818,CM,Copa Airlines,CM4136,CUN,GUA,2024-03-13 09:04:00,2024-03-13 10:46:00,82.0,ON_TIME,0.0,E190,ECONOMY,36D,6901c972-377c-4e5a-8390-d4cc2e68f631,M,23.0,PE,2023-12-01 17:10:00,WEB,TRANSFERENCIA,104.32,USD,104.32,0,0
2819,AV,Avianca,AV5660,LIM,MAD,2025-10-14 10:54:00,2025-10-14 16:16:00,308.0,ON_TIME,0.0,B757,ECONOMY,16A,3477c64a-d8d9-4a51-bf16-4e8d73853d77,F,61.0,US,2025-09-18 09:42:00,AGENCIA,PUNTOS,57.24,USD,57.24,1,0
2820,AM,Aeromexico,AM1277,LIM,SJO,2024-10-17 06:17:00,2024-10-17 08:14:00,96.0,ON_TIME,0.0,E190,ECONOMY,33E,94974802-64f8-483c-abd1-5558af215ac4,NOBINARIO,29.0,PA,2024-08-23 10:36:00,WEB,PUNTOS,88.33,USD,88.33,1,0
2821,IB,Iberia,ib1186,CUN,MIA,2025-08-28 01:47:00,2025-08-28 07:17:00,310.0,ON_TIME,0.0,B738,ECONOMY,26A,8e53537d-76cf-4915-b903-6a59ba2ca29a,F,44.0,ES,2025-08-22 19:54:00,WEB,TARJETA,66.96,GTQ,8.57,1,0
2822,BA,British Airways,BA4446,MAD,CUN,2024-11-04 22:53:00,2024-04-12 04:11:00,303.0,ON_TIME,0.0,B739,ECONOMY,35B,2b7cb25e-099f-4632-8d08-bf6883cf3270,M,0.0,PE,2024-03-30 22:57:00,WEB,TRANSFERENCIA,131.07,USD,131.07,2,1
2823,AA,American Airlines,AA6970,JFK,MAD,2024-03-19 23:42:00,2024-03-20 05:19:00,193.0,DELAYED,122.0,B757,ECONOMY,45F,3658968b-1612-45b0-abb6-9714c74e5a9d,M,43.0,SV,2024-02-14 11:31:00,APP,TARJETA,44.26,GTQ,5.67,0,0
2824,CM,Copa Airlines,CM4265,SAP,SJO,2024-08-17 14:43:00,2024-08-17 21:48:00,416.0,ON_TIME,0.0,A319,ECONOMY,38B,b10fdb74-1d2f-4330-a94d-db78ca63a65d,M,26.0,ES,2024-05-05 05:57:00,CALL_CENTER,PUNTOS,141.01,USD,141.01,1,0
2825,BA,British Airways,BA9158,JFK,LIM,2025-11-02 17:48:00,2025-02-11 22:55:00,315.0,ON_TIME,0.0,B737,ECONOMY,37F,2b3b12ef-0f52-4bea-a0fb-8bc546fb95ed,M,52.0,ES,2025-01-22 23:44:00,AEROPUERTO,TRANSFERENCIA,113.13,USD,113.13,1,0
2826,AM,Aeromexico,AM2111,LIM,SJO,2025-03-11 14:48:00,2025-11-03 17:46:00,177.0,ON_TIME,0.0,B787,ECONOMY,35C,c857e737-110c-4791-a3d3-24d0e535bb9e,F,31.0,MX,2025-08-18 19:16:00,CALL_CENTER,EFECTIVO,83.85,GTQ,10.73,1,0
2827,CM,Copa Airlines,CM7831,MEX,SAL,2024-07-04 06:02:00,2024-07-04 10:35:00,270.0,ON_TIME,0.0,B777,ECONOMY,26E,7f86d501-ba63-473f-a383-4257df4cc36c,F,32.0,ES,2024-02-06 19:04:00,AEROPUERTO,TRANSFERENCIA,120.89,USD,120.89,1,0
2828,B6,Jetblue,B69555,LAX,BOG,2024-05-11 05:42:00,2024-11-05 11:21:00,326.0,ON_TIME,0.0,B738,ECONOMY,38E,c085dddc-3372-4dbd-bcbf-0e5f7a34d352,M,22.0,US,2024-10-01 04:20:00,AEROPUERTO,EFECTIVO,61.43,GTQ,7.86,1,0
2829,UA,United,UA2931,PTY,BCN,2024-08-25 19:08:00,2024-08-26 01:24:00,384.0,ON_TIME,0.0,A320,ECONOMY,33F,b95722fd-bd77-4770-a8c2-6574bc7d537c,F,47.0,CU,2024-05-23 19:52:00,CALL_CENTER,PUNTOS,80.2,USD,80.2,1,0
2830,AM,Aeromexico,AM2165,MIA,MEX,2025-03-17 13:09:00,2025-03-17 14:19:00,62.0,ON_TIME,0.0,B787,ECONOMY,28E,97a2e77a-588e-4449-a3d2-444805efe83a,M,51.0,PE,2025-02-19 01:38:00,CALL_CENTER,EFECTIVO,64.39,USD,64.39,1,0
2831,WN,Southwest,WN4493,SAP,SJO,2024-05-05 11:16:00,2024-05-05 14:20:00,186.0,ON_TIME,0.0,A319,ECONOMY,41E,474b1dc8-f48a-4bd4-9789-d1630328722d,M,33.0,GT,2024-02-26 04:13:00,WEB,TARJETA,58.98,USD,58.98,1,0
2832,WN,Southwest,WN5141,MIA,CUN,2024-10-04 08:21:00,2024-04-10 13:19:00,292.0,ON_TIME,0.0,B767,ECONOMY,42D,69562a47-7f32-4c50-9f63-aa42c3a8dad9,F,34.0,PA,2024-07-01 18:08:00,WEB,EFECTIVO,48.55,USD,48.55,1,0
2833,WN,Southwest,wn7871,LIM,SAL,2025-03-03 11:54:00,2025-03-03 16:38:00,278.0,ON_TIME,0.0,CRJ9,ECONOMY,38B,983650e7-e517-4fe5-85d5-2920d8837001,M,27.0,HN,2025-02-15 09:37:00,WEB,PAYPAL,49.27,EUR,53.7,0,0
2834,WN,Southwest,WN2866,BCN,MEX,2025-08-11 04:31:00,2025-11-08 11:16:00,260.0,DELAYED,142.0,A321,BUSINESS,7C,8a885638-1988-46b9-8f7b-8fd1e6b91e24,M,43.0,MX,2025-10-21 21:34:00,WEB,EFECTIVO,230.27,USD,230.27,1,0
2835,WN,Southwest,WN3160,SAL,GUA,2025-01-02 23:35:00,2025-02-02 00:51:00,86.0,ON_TIME,0.0,B739,ECONOMY,41D,82b087f9-e3a4-4859-809d-bcb337197df2,M,11.0,ES,2024-12-27 14:02:00,WEB,PAYPAL,129.91,MXN,7.53,1,0
2836,LA,Latam,LA1637,SAP,PTY,2025-01-30 03:00:00,2025-01-30 09:18:00,255.0,DELAYED,107.0,B737,ECONOMY,24A,ab0a3a67-b6d7-4b84-bae0-930b56522fee,M,66.0,CR,2025-03-01 02:45:00,CALL_CENTER,TRANSFERENCIA,82.77,MXN,4.8,2,1
2837,CM,Copa Airlines,CM5362,JFK,HAV,2024-05-09 14:13:00,2024-05-09 19:47:00,327.0,ON_TIME,0.0,B739,ECONOMY,26A,3a122f44-3771-47f9-b003-f2ecc3e39477,F,25.0,CO,2024-03-15 03:48:00,AGENCIA,PUNTOS,218.88,USD,218.88,1,0
2838,FR,Ryanair,fr5139,LAX,CUN,2025-03-24 01:11:00,2025-03-24 07:17:00,230.0,DELAYED,137.0,B767,ECONOMY,28C,6dca8d75-fc57-41ca-b1cc-697bf6a7306b,M,,MX,2024-12-31 03:46:00,CALL_CENTER,TRANSFERENCIA,82.03,USD,82.03,1,0
2839,AA,American Airlines,AA4896,SAP,BOG,2025-08-05 12:58:00,2025-08-05 18:08:00,288.0,ON_TIME,0.0,E190,ECONOMY,36B,152a7fc4-b544-4dbb-932a-aac03c586a7c,M,36.0,US,2025-07-10 08:45:00,AEROPUERTO,EFECTIVO,130.43,USD,130.43,1,0
2840,UA,United,UA5709,PTY,SAP,2025-07-11 04:12:00,2025-11-07 06:25:00,76.0,DELAYED,63.0,B787,ECONOMY,45B,32f9b1c6-c557-406e-851d-fea6293bacb6,M,38.0,CO,2025-06-29 23:38:00,CALL_CENTER,PUNTOS,68.41,GTQ,8.76,1,0
2841,LA,Latam,LA8344,MIA,GUA,2024-01-23 11:42:00,2024-01-23 13:28:00,87.0,ON_TIME,0.0,A321,ECONOMY,22E,d055564b-b7e0-40ba-bce3-e8a7443ee6dd,M,21.0,CR,2023-10-23 20:01:00,CALL_CENTER,PUNTOS,72.27,GTQ,9.25,3,2
2842,AM,Aeromexico,AM4872,JFK,MEX,2024-12-30 17:55:00,2024-12-30 22:21:00,249.0,ON_TIME,0.0,B767,ECONOMY,43F,5edaa719-636a-4382-9ec8-a9fe368b657f,M,20.0,US,2024-10-28 08:44:00,AGENCIA,PUNTOS,82.83,USD,82.83,0,0
2843,B6,Jetblue,B63073,JFK,HAV,2024-07-26 15:04:00,2024-07-26 17:57:00,164.0,ON_TIME,0.0,CRJ9,ECONOMY,24B,3f760487-e0f6-4373-b8c5-24ea38f6b1f4,F,26.0,CR,2024-05-15 18:22:00,CALL_CENTER,TARJETA,48.28,MXN,2.8,1,0
2844,DL,Delta,DL4290,BOG,CUN,2025-02-16 05:42:00,2025-02-16 10:37:00,277.0,ON_TIME,0.0,A321,ECONOMY,42D,8b1b74b0-26ca-4e5b-8729-ff0c39380172,M,50.0,US,2025-01-06 05:28:00,AGENCIA,PAYPAL,68.43,USD,68.43,1,0
2845,WN,Southwest,WN8766,MAD,CUN,2024-10-11 01:13:00,2024-10-11 06:21:00,167.0,DELAYED,145.0,B737,ECONOMY,31C,d8ec6b7f-97ca-4351-9ecd-e103cc6c2a51,F,17.0,US,2024-08-15 04:10:00,APP,TRANSFERENCIA,76.79,MXN,4.45,1,0
2846,B6,Jetblue,B69183,GUA,BCN,2025-08-31 08:11:00,2025-08-31 12:52:00,171.0,DELAYED,100.0,E190,ECONOMY,39A,337eb489-a5b2-4efd-a2b4-d260eeaaf614,M,34.0,MX,2025-08-23 13:11:00,CALL_CENTER,PUNTOS,44.2,USD,44.2,1,0
2847,LA,Latam,LA3915,CUN,SAL,2025-04-16 00:58:00,2025-04-16 03:01:00,121.0,ON_TIME,0.0,B739,ECONOMY,21B,efd5c5e7-341c-4021-9557-0742b7bfea6e,M,38.0,CO,2025-02-26 13:44:00,AEROPUERTO,EFECTIVO,56.46,USD,56.46,1,0
2848,BA,British Airways,BA6185,JFK,LIM,2025-08-11 17:06:00,2025-11-08 21:53:00,277.0,ON_TIME,0.0,B777,ECONOMY,29E,732c7fb9-54c5-411f-b8c4-ffc39469881f,F,56.0,CU,2025-03-11 09:09:00,AEROPUERTO,TRANSFERENCIA,97.85,GTQ,12.52,1,0
2849,WN,Southwest,WN4057,SAP,BCN,2024-03-17 15:06:00,2024-03-17 19:58:00,302.0,ON_TIME,0.0,B737,ECONOMY,32A,36caf44d-9ec2-4cda-99b7-4f0a4362dc40,M,28.0,ES,2024-03-12 00:25:00,APP,PUNTOS,62.75,USD,62.75,2,1
2850,WN,Southwest,WN4075,BCN,MEX,2024-03-18 04:58:00,2024-03-18 07:58:00,188.0,ON_TIME,0.0,A321,ECONOMY,34E,ef54c2ec-9f8f-4284-91f7-ce0ca3671def,M,32.0,MX,2024-02-24 04:46:00,APP,TRANSFERENCIA,100.94,EUR,110.02,1,0
2851,AV,Avianca,AV8050,MAD,SAP,2025-02-01 06:07:00,2025-01-02 13:01:00,351.0,DELAYED,68.0,B737,ECONOMY,23F,2e6e4e07-fd83-4ca2-a613-86a3c2145d03,F,33.0,US,2024-09-10 03:34:00,AGENCIA,PAYPAL,75.49,USD,75.49,2,1
2852,AV,Avianca,AV5211,BOG,CUN,2025-10-02 00:35:00,2025-10-02 02:51:00,112.0,ON_TIME,0.0,A321,ECONOMY,36E,08087177-c6c0-4490-b496-d914ab5fd35e,M,34.0,PE,2025-07-18 14:00:00,AGENCIA,PAYPAL,65.93,USD,65.93,2,1
2853,WN,Southwest,WN7095,SAP,MAD,2024-06-10 07:37:00,2024-06-10 08:56:00,81.0,ON_TIME,0.0,B767,ECONOMY,35F,012a918d-ef14-4a90-85d5-53b566fdc14e,F,29.0,PE,2024-05-07 16:13:00,AEROPUERTO,PAYPAL,39.25,USD,39.25,0,0
2854,AA,American Airlines,AA2824,HAV,BCN,2024-04-11 02:48:00,,,CANCELLED,,B757,ECONOMY,,be3e9bca-4edb-40dc-90de-300dd02dc8fc,M,46.0,PA,2024-03-08 00:35:00,AEROPUERTO,PAYPAL,90.43,MXN,5.24,1,0
2855,AA,American Airlines,AA3063,JFK,MIA,2024-07-31 08:28:00,2024-07-31 13:33:00,148.0,DELAYED,153.0,A321,ECONOMY,20A,5f152dc0-68f2-4a13-8026-bf49c3e36a40,M,23.0,GT,2024-05-30 20:19:00,CALL_CENTER,TRANSFERENCIA,158.31,USD,158.31,1,0
2856,LA,Latam,LA7963,HAV,GUA,2025-09-18 15:38:00,,,CANCELLED,,B777,ECONOMY,,8dc61fb2-8f85-4421-8f4d-dd28067748f9,M,35.0,GT,2025-10-06 18:00:00,CALL_CENTER,TRANSFERENCIA,56.68,USD,56.68,2,1
2857,CM,Copa Airlines,CM7119,BCN,LAX,2024-01-28 05:49:00,2024-01-28 12:03:00,354.0,ON_TIME,0.0,E190,ECONOMY,39B,17411872-e60b-441a-afaf-e53a34a04305,M,45.0,MX,2023-10-16 23:27:00,WEB,TRANSFERENCIA,93.63,GTQ,11.98,2,1
2858,BA,British Airways,BA8849,CUN,MEX,2025-01-02 20:26:00,2025-01-02 21:34:00,46.0,ON_TIME,0.0,B777,ECONOMY,36C,1024f14a-21f5-4bd5-97c8-455500ce48dd,F,39.0,SV,2024-09-29 21:12:00,CALL_CENTER,TARJETA,70.17,USD,70.17,2,1
2859,IB,Iberia,IB6304,BOG,MEX,2025-10-25 11:47:00,2025-10-25 18:44:00,409.0,ON_TIME,0.0,B737,ECONOMY,39C,3ab9bd59-353c-4f43-828e-634cc46fbbf3,M,39.0,UNKNOWN,2025-10-08 18:27:00,AGENCIA,PAYPAL,74.32,USD,74.32,1,0
2860,DL,Delta,DL3449,MAD,LIM,2024-02-28 12:17:00,2024-02-28 17:56:00,207.0,DELAYED,107.0,B787,ECONOMY,19F,ca1df225-0deb-49d4-aec0-939cc4c85d4c,F,41.0,CU,2023-11-06 23:09:00,AGENCIA,TARJETA,41.82,USD,41.82,1,0
2861,BA,British Airways,BA5500,JFK,LIM,2025-01-18 01:10:00,,,CANCELLED,,A321,ECONOMY,,42c098a7-caa3-443f-b3ba-37d9b15d21ab,F,28.0,MX,2024-09-24 11:38:00,WEB,PUNTOS,148.82,GTQ,19.05,1,0
2862,AM,Aeromexico,AM8635,MIA,SJO,2025-10-22 19:16:00,2025-10-23 01:39:00,210.0,DELAYED,177.0,CRJ9,ECONOMY,26D,37e457fe-a5a8-4fec-a970-44aca6473329,M,24.0,PE,2025-09-16 19:28:00,AEROPUERTO,TARJETA,65.93,GTQ,8.44,1,0
2863,B6,Jetblue,B64216,CUN,PTY,2024-03-08 02:48:00,2024-03-08 09:09:00,374.0,ON_TIME,0.0,A319,PREMIUM_ECONOMY,15A,0282ed50-6b54-4b21-9150-e09f6e1d3d94,M,28.0,CO,2024-02-12 13:24:00,CALL_CENTER,TRANSFERENCIA,71.87,USD,71.87,0,0
2864,AM,Aeromexico,AM4864,GUA,SAP,2025-07-08 08:24:00,2025-07-08 18:25:00,399.0,DELAYED,189.0,B739,ECONOMY,22F,388fce9f-7d11-4661-aa0f-bf9db284ed64,M,5.0,PA,2025-03-16 19:13:00,APP,PAYPAL,75.14,USD,75.14,1,0
2865,FR,Ryanair,FR7550,SAL,SJO,2025-09-09 14:20:00,2025-09-09 17:11:00,162.0,ON_TIME,0.0,B739,ECONOMY,25B,1b4aa0f5-2dd4-4750-ab8c-309d9da942e9,F,35.0,PA,2025-07-11 20:50:00,APP,PAYPAL,79.97,USD,79.97,1,0
2866,IB,Iberia,IB8667,BCN,SAP,2025-06-27 15:38:00,2025-06-27 22:30:00,418.0,ON_TIME,0.0,B777,ECONOMY,29C,d7d56f84-0224-417a-88bd-69247de93589,M,32.0,US,2025-03-06 08:31:00,AGENCIA,TARJETA,82.69,USD,82.69,1,0
2867,AV,Avianca,AV5264,MAD,GUA,2025-08-10 02:35:00,2025-10-08 06:23:00,213.0,ON_TIME,0.0,B787,ECONOMY,38C,1b9fe2a7-a6fd-4c70-8e26-2b38aa6a4f6b,F,47.0,HN,2025-04-20 14:51:00,APP,TARJETA,76.2,GTQ,9.75,0,0
2868,B6,Jetblue,B67295,SJO,LIM,2024-12-17 06:16:00,2024-12-17 10:00:00,214.0,ON_TIME,0.0,A321,ECONOMY,37E,e2cef977-c928-41ed-8686-fb585c91f9d9,M,26.0,PE,2024-09-08 09:49:00,APP,PUNTOS,73.82,USD,73.82,1,0
2869,LA,Latam,LA3036,PTY,SAP,2024-01-05 13:02:00,2024-01-05 14:51:00,99.0,ON_TIME,0.0,B777,ECONOMY,18E,7c1dc85e-0d8c-4c70-8c14-b244eb165459,M,41.0,MX,2023-11-30 21:28:00,AEROPUERTO,EFECTIVO,133.51,USD,133.51,1,0
2870,IB,Iberia,IB8667,SAL,PTY,2025-07-04 22:34:00,2025-07-05 04:41:00,131.0,DELAYED,221.0,E190,ECONOMY,26C,ca443310-94d9-4a76-9a41-68a8413f839e,M,25.0,CU,2025-03-08 23:59:00,AGENCIA,PUNTOS,84.32,USD,84.32,3,2
2871,AA,American Airlines,AA1535,CUN,MEX,2025-06-23 10:04:00,2025-06-23 16:51:00,382.0,ON_TIME,0.0,CRJ9,ECONOMY,21D,69604f2f-8116-4f1e-9b75-fb506d8dcc4e,F,38.0,CR,2025-03-17 03:40:00,CALL_CENTER,EFECTIVO,57.55,USD,57.55,1,0
2872,UA,United,UA7902,HAV,LAX,2024-01-15 04:25:00,2024-01-15 09:25:00,278.0,ON_TIME,0.0,B739,ECONOMY,26E,df705a56-8a83-4a4c-ba92-a096d38c4eef,M,34.0,CU,2023-11-08 02:06:00,APP,TRANSFERENCIA,48.77,MXN,2.83,1,0
2873,UA,United,UA9195,GUA,MAD,2025-12-09 17:17:00,2025-12-09 22:54:00,338.0,ON_TIME,0.0,A319,BUSINESS,7C,18193d44-8c16-4a42-8373-19f4239b820c,F,11.0,CU,2025-09-16 09:20:00,AEROPUERTO,TARJETA,203.74,MXN,11.82,1,0
2874,AM,Aeromexico,AM8923,PTY,BCN,2025-04-25 18:17:00,2025-04-25 21:04:00,156.0,ON_TIME,0.0,E190,ECONOMY,17A,8fe71c8b-d7da-4c39-86da-02a4a76e8e7f,M,29.0,SV,2025-03-18 15:27:00,WEB,TRANSFERENCIA,87.43,MXN,5.07,2,1
2875,FR,Ryanair,FR7938,JFK,MAD,2025-04-05 06:08:00,2025-05-04 12:23:00,355.0,ON_TIME,0.0,B777,PREMIUM_ECONOMY,14B,d8237286-4b60-41c9-bf5f-5bcdaaef0d9a,F,33.0,PA,2025-09-04 14:56:00,WEB,TARJETA,78.12,USD,78.12,1,0
2876,UA,United,UA1851,JFK,GUA,2025-04-30 10:52:00,2025-04-30 16:56:00,347.0,ON_TIME,0.0,B777,ECONOMY,41E,46503c2f-869b-4a42-b90b-639db75f5bbd,F,33.0,PA,2025-02-17 11:43:00,AEROPUERTO,EFECTIVO,52.9,USD,52.9,1,0
2877,B6,Jetblue,B67281,BCN,BOG,2025-06-19 16:38:00,2025-06-19 22:34:00,363.0,ON_TIME,0.0,A321,ECONOMY,42A,0432b45a-f870-4192-bfb9-d20e0193ba06,F,52.0,PA,2025-05-25 17:27:00,APP,TRANSFERENCIA,50.67,USD,50.67,1,0
2878,LA,Latam,LA8162,SAP,CUN,2024-07-17 18:18:00,2024-07-18 00:11:00,352.0,ON_TIME,0.0,B739,PREMIUM_ECONOMY,13B,aea5ea34-7ff6-4558-b131-1e78c27915b0,F,31.0,CO,2024-04-14 09:31:00,WEB,TARJETA,76.34,USD,76.34,1,0
2879,B6,Jetblue,B64256,PTY,SAL,2024-02-13 16:36:00,2024-02-14 01:05:00,335.0,DELAYED,160.0,A321,ECONOMY,25F,73b56fac-d9dc-401d-914f-1927357b7886,F,41.0,MX,2023-02-12 11:41:00,AGENCIA,TARJETA,72.53,USD,72.53,1,0
2880,UA,United,UA1751,PTY,LAX,2024-01-23 08:53:00,2024-01-23 10:53:00,108.0,ON_TIME,0.0,A320,PREMIUM_ECONOMY,14B,f273c77c-6be0-499c-994c-6dd3ff720548,F,27.0,US,2023-10-12 22:06:00,WEB,PAYPAL,148.23,USD,148.23,0,0
2881,B6,Jetblue,B64614,CUN,BOG,2025-03-21 09:20:00,2025-03-21 16:15:00,392.0,ON_TIME,0.0,A319,ECONOMY,25C,4f36466c-2d95-4486-8cec-2c5ce62d24c2,M,34.0,HN,2025-02-08 06:12:00,WEB,EFECTIVO,97.59,EUR,106.37,1,0
2882,B6,Jetblue,B66070,JFK,MAD,2025-05-07 04:01:00,2025-07-05 06:00:00,112.0,ON_TIME,0.0,A321,ECONOMY,32E,1b43df2e-b51f-4e2e-9d37-96aea6fc198e,F,21.0,CU,2025-02-04 13:52:00,AEROPUERTO,TRANSFERENCIA,49.81,USD,49.81,0,0
2883,UA,United,UA8358,SAL,BCN,2025-08-06 21:01:00,2025-08-07 03:56:00,407.0,ON_TIME,0.0,CRJ9,ECONOMY,18F,b105cca4-1fd0-4895-a0ee-cb8328a1df93,F,35.0,MX,2025-07-19 04:52:00,AGENCIA,PUNTOS,72.85,USD,72.85,2,1
2884,DL,Delta,DL5389,MIA,CUN,2024-09-10 02:46:00,2024-09-10 09:22:00,373.0,ON_TIME,0.0,A321,ECONOMY,23F,587a7ed5-ecc4-4861-b2cc-c336ca557f50,F,42.0,PE,2024-05-13 23:57:00,AEROPUERTO,PUNTOS,79.2,USD,79.2,1,0
2885,FR,Ryanair,FR1578,GUA,BCN,2024-07-27 10:33:00,2024-07-27 14:20:00,210.0,ON_TIME,0.0,A321,BUSINESS,10D,57913d24-d311-4531-9967-e5a1567af109,M,36.0,PE,2024-07-05 21:54:00,WEB,TRANSFERENCIA,101.53,USD,101.53,1,0
2886,WN,Southwest,WN3883,PTY,GUA,2024-07-11 08:14:00,2024-07-11 10:37:00,140.0,ON_TIME,0.0,E190,ECONOMY,18F,8f3f884f-35c6-429a-ab54-f6b20e575361,F,58.0,PE,2024-05-29 12:41:00,WEB,PAYPAL,76.9,GTQ,9.84,2,1
2887,AM,Aeromexico,AM1746,GUA,JFK,2024-11-06 10:47:00,,,CANCELLED,,B737,ECONOMY,,1ca40688-0ad3-42d9-8b85-dc86aebc2101,F,43.0,CR,2024-09-18 17:17:00,CALL_CENTER,TARJETA,60.79,GTQ,7.78,1,0
2888,AM,Aeromexico,AM6897,SAL,MAD,2024-06-10 15:23:00,2024-06-10 18:27:00,160.0,ON_TIME,0.0,B757,ECONOMY,34E,b7397e87-a2ba-4c10-9217-52eee564a3ed,M,38.0,PE,2024-01-04 10:39:00,APP,PUNTOS,51.62,USD,51.62,1,0
2889,UA,United,UA9796,BCN,SJO,2024-06-04 22:22:00,2024-06-04 23:22:00,67.0,ON_TIME,0.0,B738,ECONOMY,33A,f30627e7-2755-4a1d-9399-b4e9a93d72ff,F,39.0,CU,2024-05-15 21:31:00,WEB,TARJETA,71.91,GTQ,9.2,2,1
2890,FR,Ryanair,FR5229,LAX,MIA,2025-01-15 03:56:00,2025-01-15 10:33:00,403.0,ON_TIME,0.0,B777,ECONOMY,30B,c2494784-445b-4f87-b042-d07c41b1d64d,M,34.0,GT,2024-12-21 11:06:00,APP,TRANSFERENCIA,103.99,USD,103.99,1,0
2891,AA,American Airlines,AA7638,SJO,JFK,2024-02-17 09:41:00,2024-02-17 11:43:00,111.0,ON_TIME,0.0,B737,ECONOMY,29F,eee7f694-3b68-401e-b016-62b9dfb29833,M,17.0,PE,2023-11-02 07:58:00,CALL_CENTER,TARJETA,64.1,USD,64.1,1,0
2892,UA,United,UA1946,BCN,MAD,2025-10-24 23:03:00,2025-10-25 03:00:00,234.0,ON_TIME,0.0,B737,ECONOMY,24D,d58f810b-569f-44e9-9050-5e37a8868838,M,39.0,US,2025-10-22 11:11:00,AGENCIA,TRANSFERENCIA,169.76,GTQ,21.73,0,0
2893,BA,British Airways,BA3301,MEX,GUA,2024-04-15 21:41:00,2024-04-16 00:31:00,158.0,ON_TIME,0.0,B739,ECONOMY,19A,ec0302b0-cd12-4e7d-a257-c4bde079e068,F,32.0,US,2024-04-02 08:44:00,CALL_CENTER,TRANSFERENCIA,100.17,MXN,5.81,2,1
2894,BA,British Airways,BA4686,SAP,HAV,2025-10-27 22:31:00,2025-10-28 03:46:00,297.0,ON_TIME,0.0,A321,BUSINESS,6E,c32937cc-e27e-4500-8a4d-c2619ee9e406,F,32.0,PE,2025-10-21 01:03:00,WEB,PAYPAL,353.63,USD,353.63,0,0
2895,AV,Avianca,AV8827,JFK,SAP,2025-04-20 20:02:00,2025-04-21 01:49:00,151.0,DELAYED,182.0,A319,BUSINESS,4A,bd6593d5-8471-4231-a711-9e09358cc0e3,M,11.0,ES,2025-03-13 00:45:00,WEB,TARJETA,185.22,MXN,10.74,1,0
2896,DL,Delta,DL1319,GUA,BOG,2024-04-20 19:17:00,2024-04-21 06:00:00,402.0,DELAYED,217.0,B787,ECONOMY,20F,dd81f5d9-aff7-4b62-8072-0da35952ef97,M,12.0,HN,2024-04-02 22:55:00,WEB,TARJETA,33.88,USD,33.88,0,0
2897,LA,Latam,LA6647,MAD,GUA,2025-06-18 02:38:00,2025-06-18 04:21:00,105.0,ON_TIME,0.0,B777,PREMIUM_ECONOMY,11A,42943c3b-278f-47ca-8fc8-e16792e1f0fc,M,37.0,PA,2025-06-04 03:39:00,CALL_CENTER,TARJETA,115.47,EUR,125.86,0,0
2898,LA,Latam,LA2010,SAL,LAX,2025-07-26 13:26:00,2025-07-26 16:49:00,167.0,DELAYED,27.0,B737,ECONOMY,36A,4a8acaa3-249a-47c2-a447-a482c372cd3f,M,30.0,PA,2025-03-31 18:51:00,AEROPUERTO,PAYPAL,78.48,MXN,4.55,1,0
2899,B6,Jetblue,B65071,CUN,MEX,2025-05-13 15:38:00,2025-05-13 18:38:00,156.0,ON_TIME,0.0,B757,ECONOMY,16F,4a3a3bdf-1ac5-4816-a1c9-210da4967931,F,74.0,CO,2025-03-09 03:28:00,CALL_CENTER,EFECTIVO,74.41,USD,74.41,1,0
2900,CM,Copa Airlines,CM3083,BOG,MEX,2025-03-19 21:13:00,2025-03-20 00:01:00,175.0,ON_TIME,0.0,A320,ECONOMY,23A,e8034e53-5343-4c42-b516-407ec86698d4,M,,PE,2025-02-07 13:38:00,AEROPUERTO,PAYPAL,64.89,GTQ,8.31,1,0
2901,AA,American Airlines,AA6244,MEX,HAV,2025-07-25 01:17:00,,,CANCELLED,,B787,ECONOMY,,969bee26-52f2-4384-9563-c73b0b823292,M,37.0,GT,2025-06-15 05:55:00,APP,PAYPAL,74.93,GTQ,9.59,0,0
2902,WN,Southwest,WN6406,LAX,GUA,2025-12-14 23:19:00,2025-12-15 05:59:00,399.0,ON_TIME,0.0,A321,ECONOMY,17A,a0fb14d4-2091-44d0-ac1d-8d7799638d34,F,28.0,ES,2025-12-02 15:56:00,APP,PAYPAL,153.95,USD,153.95,1,0
2903,UA,United,ua7655,SAL,SJO,2025-04-01 02:59:00,2025-04-01 08:30:00,297.0,DELAYED,39.0,B738,ECONOMY,36A,f74c9f33-f585-4da0-96ed-749097fb2644,F,49.0,HN,2024-12-25 22:50:00,APP,PUNTOS,85.44,USD,85.44,1,0
